sample_id,initial_atoms,decay_constant,time,remaining_atoms,decayed_atoms,probability_of_decay,half_life,noise_level,experiment_group
12,2891,0.3574327354004666,5.112782,439.7835,2451.2165,0.839181,1.939238,25.3042,B
12,2891,0.3574327354004666,6.12602,311.4575,2579.5425,0.888043,1.939238,11.4666,B
12,2891,0.3574327354004666,6.522157,270.5939,2620.4061,0.902824,1.939238,13.0212,B
12,2891,0.3574327354004666,6.995921,238.2448,2652.7552,0.917962,1.939238,8.4096,B
12,2891,0.3574327354004666,8.317227,144.0126,2746.9874,0.948843,1.939238,17.4006,B
12,2891,0.3574327354004666,9.251871,94.2404,2796.7596,0.963371,1.939238,11.9452,B
12,2891,0.3574327354004666,10.551273,74.4355,2816.5645,0.97698,1.939238,10.1678,B
12,2891,,11.652573,46.4351,2844.5649,0.98447,1.939238,5.4379,B
12,2891,0.3574327354004666,12.240171,37.7623,2853.2377,0.987412,1.939238,8.1176,B
12,2891,0.3574327354004666,12.592567,30.9741,2860.0259,0.988902,1.939238,4.3026,B
12,2891,0.3574327354004666,13.903749,19.2294,2871.7706,0.993054,1.939238,2.2479,B
12,2891,0.3574327354004666,17.24993,4.2549,2886.7451,0.9979,1.939238,2.1596,B
12,2891,0.3574327354004666,17.269692,8.4841,2882.5159,0.997915,1.939238,2.6292,B
12,2891,,18.230295,2.8531,2888.1469,0.998521,1.939238,2.0241,B
12,2891,0.3574327354004666,19.551799,3.1326,2887.8674,0.999078,1.939238,2.2243,B
12,2891,0.3574327354004666,19.909483,3.8882,2887.1118,0.999188,1.939238,0.9274,B
13,2933,0.4201627441602533,0.63445,2238.5179,694.4821,0.233999,1.649711,24.5658,C
13,2933,0.4201627441602533,0.753954,,,0.271512,1.649711,64.9047,C
13,2933,0.4201627441602533,2.43759,1061.6864,1871.3136,0.640911,1.649711,18.4545,C
13,2933,0.4201627441602533,5.3415,317.0349,2615.9651,0.893998,1.649711,26.3057,C
13,2933,0.4201627441602533,5.588906,291.0126,2641.9874,0.904464,1.649711,24.2955,C
13,2933,0.4201627441602533,6.41449,189.4627,2743.5373,0.932466,1.649711,8.9654,C
13,2933,0.4201627441602533,6.517627,172.5745,2760.4255,0.93533,1.649711,14.2899,C
13,2933,0.4201627441602533,7.97285,114.7936,2818.2064,0.964912,1.649711,6.9483,C
13,2933,0.4201627441602533,10.693218,31.918,2901.082,0.988812,1.649711,5.3169,C
13,2933,0.4201627441602533,10.699333,32.1431,2900.8569,0.98884,1.649711,3.212,C
13,2933,0.4201627441602533,11.248587,21.9178,2911.0822,0.99114,1.649711,3.6903,C
13,2933,0.4201627441602533,13.431755,6.2619,2926.7381,0.99646,1.649711,2.7818,C
13,2933,0.4201627441602533,,8.9089,2924.0911,0.996877,1.649711,2.8408,C
13,2933,0.4201627441602533,15.46367,3.3604,2929.6396,0.998492,1.649711,3.1069,C
13,2933,0.4201627441602533,15.650003,4.0933,2928.9067,0.998606,1.649711,2.6446,C
13,2933,0.4201627441602533,16.161356,3.4941,2929.5059,0.998875,1.649711,2.2473,C
13,2933,0.4201627441602533,16.301442,7.6623,2925.3377,0.99894,1.649711,1.8288,C
13,2933,0.4201627441602533,17.175229,1.4882,2931.5118,0.999266,1.649711,1.9667,C
13,2933,0.4201627441602533,17.258448,3.9927,2929.0073,0.999291,1.649711,1.2105,C
13,2933,0.4201627441602533,17.549043,4.5344,2928.4656,0.999372,1.649711,1.6403,C
13,2933,0.4201627441602533,17.730051,3.1767,2929.8233,0.999418,1.649711,1.9512,C
13,2933,0.4201627441602533,19.080845,0.7789,2932.2211,0.99967,1.649711,0.8012,C
14,1684,0.28834775539478646,2.316462,818.671,865.329,0.48724,2.403858,32.9185,D
14,1684,0.28834775539478646,2.364448,864.7607,819.2393,0.494286,2.403858,28.533,D
14,1684,0.28834775539478646,3.71923,574.513,1109.487,0.657825,2.403858,23.4804,D
14,1684,0.28834775539478646,4.197953,524.2042,1159.7958,0.701943,2.403858,28.4073,D
14,1684,0.28834775539478646,4.410176,519.2453,1164.7547,0.719635,2.403858,24.5222,D
14,1684,0.28834775539478646,5.218372,377.0163,1306.9837,0.777917,2.403858,21.9159,D
14,1684,0.28834775539478646,8.029952,174.7282,1509.2718,0.901275,2.403858,12.2528,D
14,1684,0.28834775539478646,8.224081,177.9679,1506.0321,0.90665,2.403858,12.9281,D
14,1684,0.28834775539478646,10.073772,94.1528,1589.8472,0.945237,2.403858,11.9628,D
14,1684,0.28834775539478646,10.162834,78.7133,1605.2867,0.946626,2.403858,12.5707,D
14,1684,0.28834775539478646,13.094507,43.1738,1640.8262,0.977081,2.403858,7.4337,D
14,1684,0.28834775539478646,13.267251,17.7215,1666.2785,0.978194,2.403858,8.6296,D
14,1684,,13.991931,13.2317,1670.7683,0.982306,2.403858,7.2071,D
14,1684,0.28834775539478646,14.119125,30.6185,1653.3815,0.982943,2.403858,5.691,D
14,1684,0.28834775539478646,14.694171,10.784,1673.216,0.98555,2.403858,5.7785,D
14,1684,0.28834775539478646,15.862571,9.5553,1674.4447,0.989683,2.403858,5.9452,D
14,1684,0.28834775539478646,16.583013,12.517,1671.483,0.991618,2.403858,4.2047,D
14,1684,0.28834775539478646,16.596425,10.4769,1673.5231,0.99165,2.403858,4.9677,D
14,1684,0.28834775539478646,17.058528,11.6902,1672.3098,0.992692,2.403858,4.1704,D
14,1684,0.28834775539478646,19.016373,10.0946,1673.9054,0.995845,2.403858,2.7827,D
14,1684,0.28834775539478646,19.392319,6.7222,1677.2778,0.996271,2.403858,1.8589,D
15,3885,0.4167744927811057,1.741424,1898.4895,1986.5105,0.516054,1.663123,25.1904,D
15,3885,0.4167744927811057,2.229754,1458.5612,2426.4388,0.605172,1.663123,53.9153,D
15,3885,0.4167744927811057,4.042988,706.1007,3178.8993,0.814558,1.663123,32.9841,D
15,3885,0.4167744927811057,,701.3114,3183.6886,0.821991,1.663123,21.0766,D
15,3885,0.4167744927811057,4.63198,566.3868,3318.6132,0.854923,1.663123,26.1,D
15,3885,0.4167744927811057,4.804389,537.7902,3347.2098,0.864982,1.663123,16.061,D
15,3885,0.4167744927811057,4.911013,482.978,3402.022,0.870851,1.663123,31.1409,D
15,3885,0.4167744927811057,5.647358,348.4751,3536.5249,0.904981,1.663123,11.8144,D
15,3885,0.4167744927811057,6.856779,231.437,3653.563,0.942601,1.663123,7.5238,D
15,3885,0.4167744927811057,7.207881,179.6196,3705.3804,0.950415,1.663123,13.9073,D
15,3885,0.4167744927811057,7.945429,148.1903,3736.8097,0.963537,1.663123,12.8915,D
15,3885,0.4167744927811057,8.875427,100.9119,3784.0881,0.975253,1.663123,10.5795,D
15,3885,0.4167744927811057,10.879462,35.7461,3849.2539,0.989265,1.663123,3.581,D
15,3885,,10.909807,46.6603,3838.3397,0.9894,1.663123,5.2238,D
15,3885,0.4167744927811057,11.40819,30.1817,3854.8183,0.991388,1.663123,5.7795,D
15,3885,0.4167744927811057,11.631284,30.7035,3854.2965,0.992153,1.663123,3.9565,D
15,3885,0.4167744927811057,,8.4911,3876.5089,0.997413,1.663123,4.3514,D
15,3885,0.4167744927811057,14.505742,12.09,3872.91,0.997632,1.663123,1.7808,D
15,3885,0.4167744927811057,16.246524,7.2532,3877.7468,0.998854,1.663123,2.0838,D
15,3885,0.4167744927811057,16.978477,0.0,3885.0,0.999155,1.663123,2.1587,D
16,4617,0.27414083907995257,0.441717,4137.1333,479.8667,0.114048,2.528435,92.0152,C
16,4617,0.27414083907995257,0.537353,4036.9441,580.0559,0.136974,2.528435,62.6415,C
16,4617,0.27414083907995257,1.075639,3447.3644,1169.6356,0.255377,2.528435,70.4114,C
16,4617,0.27414083907995257,2.122512,,,0.441146,2.528435,68.8565,C
16,4617,0.27414083907995257,2.256864,2437.1628,2179.8372,0.461355,2.528435,45.7943,C
16,4617,0.27414083907995257,2.767364,2128.4114,2488.5886,0.531701,2.528435,37.6367,C
16,4617,0.27414083907995257,4.382521,1337.8846,3279.1154,0.699236,2.528435,53.5386,C
16,4617,0.27414083907995257,5.993374,911.2732,3705.7268,0.806607,2.528435,30.3498,C
16,4617,0.27414083907995257,6.673218,742.9974,3874.0026,0.83949,2.528435,27.1479,C
16,4617,0.27414083907995257,7.159224,633.1498,3983.8502,0.859512,2.528435,17.2781,C
16,4617,0.27414083907995257,7.609638,581.7349,4035.2651,0.875831,2.528435,14.5613,C
16,4617,0.27414083907995257,7.753903,568.1792,4048.8208,0.880646,2.528435,31.5054,C
16,4617,0.27414083907995257,7.915554,509.3927,4107.6073,0.88582,2.528435,25.5807,C
16,4617,0.27414083907995257,8.575286,439.4694,4177.5306,0.904711,2.528435,17.3217,C
16,4617,0.27414083907995257,9.284079,369.4611,4247.5389,0.921538,2.528435,13.1659,C
16,4617,0.27414083907995257,9.605885,315.1685,4301.8315,0.928164,2.528435,19.2225,C
16,4617,0.27414083907995257,9.69379,334.8145,4282.1855,0.929874,2.528435,19.5037,C
16,4617,0.27414083907995257,10.219415,283.8859,4333.1141,0.939285,2.528435,11.8371,C
16,4617,0.27414083907995257,10.627137,229.2983,4387.7017,0.945705,2.528435,21.3965,C
16,4617,0.27414083907995257,10.71269,246.8764,4370.1236,0.946964,2.528435,9.1427,C
16,4617,0.27414083907995257,11.928679,179.5978,4437.4022,0.961999,2.528435,11.3396,C
16,4617,0.27414083907995257,12.263038,150.7352,4466.2648,0.965327,2.528435,14.9347,C
16,4617,0.27414083907995257,12.365816,150.3514,4466.6486,0.96629,2.528435,9.6575,C
16,4617,,12.384086,138.1982,4478.8018,0.966459,2.528435,16.5219,C
16,4617,0.27414083907995257,13.234077,116.5044,4500.4956,0.973431,2.528435,13.7324,C
16,4617,0.27414083907995257,13.334631,119.1647,4497.8353,0.974153,2.528435,14.0814,C
16,4617,0.27414083907995257,13.613447,107.0088,4509.9912,0.976055,2.528435,6.5096,C
16,4617,0.27414083907995257,14.763365,72.119,4544.881,0.982529,2.528435,5.7529,C
16,4617,0.27414083907995257,16.112044,51.6878,4565.3122,0.987929,2.528435,5.8713,C
16,4617,0.27414083907995257,17.139288,39.2976,4577.7024,0.990892,2.528435,6.602,C
16,4617,0.27414083907995257,19.242042,28.5843,4588.4157,0.994882,2.528435,6.0666,C
17,3404,0.08022892996206954,0.818679,3230.6866,173.3134,0.063571,8.639616,72.4367,A
17,3404,0.08022892996206954,0.99323,3156.3132,247.6868,0.076594,8.639616,70.0897,A
17,3404,0.08022892996206954,1.262127,3132.4747,271.5253,0.096301,8.639616,53.0684,A
17,3404,0.08022892996206954,1.394389,2908.1095,495.8905,0.10584,8.639616,74.2404,A
17,3404,0.08022892996206954,2.736903,2737.4526,666.5474,0.197143,8.639616,32.1107,A
17,3404,0.08022892996206954,3.591996,2597.4981,806.5019,0.250375,8.639616,38.1564,A
17,3404,0.08022892996206954,5.14958,2255.7079,1148.2921,0.338434,8.639616,63.019,A
17,3404,0.08022892996206954,5.627012,2120.6502,1283.3498,0.363295,8.639616,40.8748,A
17,3404,0.08022892996206954,5.757594,2213.8664,1190.1336,0.369931,8.639616,68.5957,A
17,3404,0.08022892996206954,6.319943,2021.7779,1382.2221,0.397726,8.639616,43.7505,A
17,3404,0.08022892996206954,6.492183,1974.1181,1429.8819,0.405991,8.639616,58.0941,A
17,3404,0.08022892996206954,6.745338,1943.1919,1460.8081,0.417934,8.639616,40.1638,A
17,3404,0.08022892996206954,7.711071,1825.7654,1578.2346,0.461329,8.639616,39.6074,A
17,3404,0.08022892996206954,7.756685,1833.8448,1570.1552,0.463297,8.639616,37.7368,A
17,3404,0.08022892996206954,9.151507,1570.9874,1833.0126,0.520118,8.639616,49.2711,A
17,3404,,9.507717,1543.1019,1860.8981,0.533638,8.639616,41.7367,A
17,3404,0.08022892996206954,10.133716,1470.7754,1933.2246,0.556482,8.639616,56.0984,A
17,3404,0.08022892996206954,12.470384,1226.2839,2177.7161,0.632299,8.639616,26.5655,A
17,3404,0.08022892996206954,13.45512,1157.3238,2246.6762,0.660231,8.639616,20.4242,A
17,3404,0.08022892996206954,14.493925,1074.6145,2329.3855,0.6874,8.639616,29.1385,A
17,3404,0.08022892996206954,14.999074,1029.818,2374.182,0.699816,8.639616,35.6969,A
17,3404,0.08022892996206954,15.48839,992.1007,2411.8993,0.711372,8.639616,42.6538,A
17,3404,0.08022892996206954,16.102337,978.5109,2425.4891,0.725244,8.639616,25.8785,A
17,3404,0.08022892996206954,16.728312,904.0367,2499.9633,0.738702,8.639616,34.4103,A
17,3404,0.08022892996206954,17.044248,886.8237,2517.1763,0.745242,8.639616,25.0368,A
17,3404,0.08022892996206954,17.120021,848.3403,2555.6597,0.746786,8.639616,32.8002,A
17,3404,0.08022892996206954,17.249792,891.193,2512.807,0.749409,8.639616,40.4452,A
17,3404,0.08022892996206954,17.868095,802.0964,2601.9036,0.761536,8.639616,20.837,A
18,974,0.23236163961245992,0.175544,946.4318,27.5682,0.039969,2.983053,27.6137,C
18,974,0.23236163961245992,0.74794,776.8801,197.1199,0.159529,2.983053,32.4614,C
18,974,0.23236163961245992,3.097151,495.5928,478.4072,0.513082,2.983053,24.4166,C
18,974,0.23236163961245992,3.839109,395.4636,578.5364,0.59019,2.983053,12.4018,C
18,974,0.23236163961245992,4.120114,447.3554,526.6446,0.616094,2.983053,28.5603,C
18,974,0.23236163961245992,4.180741,363.6715,610.3285,0.621464,2.983053,13.1901,C
18,974,0.23236163961245992,5.050608,292.3238,681.6762,0.690738,2.983053,16.4059,C
18,974,0.23236163961245992,5.431009,282.7208,691.2792,0.716901,2.983053,16.4081,C
18,974,0.23236163961245992,5.960137,239.5546,734.4454,0.749653,2.983053,20.5039,C
18,974,0.23236163961245992,6.036187,232.5323,741.4677,0.754038,2.983053,9.2748,C
18,974,0.23236163961245992,6.324302,210.5666,763.4334,0.769965,2.983053,13.9003,C
18,974,0.23236163961245992,6.358093,246.8368,727.1632,0.771764,2.983053,16.8257,C
18,974,0.23236163961245992,6.837315,187.1421,786.8579,0.795815,2.983053,10.0854,C
18,974,0.23236163961245992,7.459997,175.3855,798.6145,0.82332,2.983053,14.7903,C
18,974,0.23236163961245992,7.642658,184.2458,789.7542,0.830662,2.983053,18.2837,C
18,974,0.23236163961245992,8.047461,170.3942,803.6058,0.845864,2.983053,18.3486,C
18,974,0.23236163961245992,8.856587,120.8243,853.1757,0.872282,2.983053,5.9386,C
18,974,0.23236163961245992,9.005536,118.5029,855.4971,0.876627,2.983053,8.0635,C
18,974,,9.526447,103.1205,870.8795,0.890691,2.983053,8.361,C
18,974,0.23236163961245992,10.107305,,,0.904492,2.983053,8.672,C
18,974,0.23236163961245992,10.74681,83.7518,890.2482,0.91768,2.983053,6.6464,C
18,974,0.23236163961245992,12.509561,53.4301,920.5699,0.945347,2.983053,5.1327,C
18,974,0.23236163961245992,13.395089,57.1262,916.8738,0.955511,2.983053,9.575,C
18,974,0.23236163961245992,13.915899,31.158,942.842,0.960582,2.983053,8.7895,C
18,974,0.23236163961245992,14.384688,37.9255,936.0745,0.96465,2.983053,3.2096,C
18,974,0.23236163961245992,16.171411,27.3687,946.6313,0.976661,2.983053,3.9993,C
18,974,0.23236163961245992,16.772178,19.9601,954.0399,0.979702,2.983053,4.0247,C
18,974,0.23236163961245992,16.899417,12.166,961.834,0.980293,2.983053,3.2378,C
18,974,,16.945388,16.4692,957.5308,0.980502,2.983053,4.9194,C
18,974,0.23236163961245992,18.884177,19.1881,954.8119,0.987574,2.983053,3.9673,C
18,974,0.23236163961245992,19.041913,13.0377,960.9623,0.988021,2.983053,4.613,C
18,974,0.23236163961245992,19.716073,12.6933,961.3067,0.989758,2.983053,3.9192,C
18,974,0.23236163961245992,19.910219,9.2486,964.7514,0.99021,2.983053,3.2195,C
19,1582,0.2738592022909508,0.608318,1343.9299,238.0701,0.153456,2.531035,18.647,E
19,1582,0.2738592022909508,1.244102,1107.9941,474.0059,0.288734,2.531035,19.2981,E
19,1582,0.2738592022909508,2.223018,896.3891,685.6109,0.455993,2.531035,25.6943,E
19,1582,0.2738592022909508,3.168961,675.3126,906.6874,0.580146,2.531035,34.0334,E
19,1582,0.2738592022909508,3.513442,615.5872,966.4128,0.617944,2.531035,12.468,E
19,1582,0.2738592022909508,4.028126,525.4154,1056.5846,0.668172,2.531035,21.9204,E
19,1582,0.2738592022909508,4.414252,471.0848,1110.9152,0.70147,2.531035,18.0207,E
19,1582,0.2738592022909508,,329.1523,1252.8477,0.801203,2.531035,9.7977,E
19,1582,0.2738592022909508,6.227639,303.0925,1278.9075,0.818318,2.531035,16.1098,E
19,1582,0.2738592022909508,8.033938,176.4388,1405.5612,0.889215,2.531035,9.9918,E
19,1582,0.2738592022909508,,150.5964,1431.4036,0.903478,2.531035,10.5268,E
19,1582,,9.509272,94.7446,1487.2554,0.926038,2.531035,13.0412,E
19,1582,0.2738592022909508,10.055004,104.0932,1477.9068,0.936305,2.531035,10.2545,E
19,1582,0.2738592022909508,10.263798,94.3963,1487.6037,0.939845,2.531035,6.0936,E
19,1582,0.2738592022909508,12.301293,60.4433,1521.5567,0.96557,2.531035,10.7856,E
19,1582,0.2738592022909508,13.016664,51.2981,1530.7019,0.971695,2.531035,7.6011,E
19,1582,0.2738592022909508,13.782422,45.7108,1536.2892,0.97705,2.531035,7.6275,E
19,1582,0.2738592022909508,14.30762,32.5374,1549.4626,0.980125,2.531035,3.2479,E
19,1582,0.2738592022909508,14.537538,,,0.981337,2.531035,2.9725,E
19,1582,0.2738592022909508,15.138553,19.4563,1562.5437,0.98417,2.531035,2.5995,E
19,1582,0.2738592022909508,16.454058,15.0935,1566.9065,0.988959,2.531035,2.8788,E
19,1582,0.2738592022909508,16.789065,20.8041,1561.1959,0.989926,2.531035,3.6504,E
19,1582,0.2738592022909508,17.272821,23.7411,1558.2589,0.991176,2.531035,5.3645,E
19,1582,0.2738592022909508,17.480273,,,0.991664,2.531035,3.4756,E
19,1582,0.2738592022909508,19.465218,4.4628,1577.5372,0.995159,2.531035,2.1868,E
19,1582,0.2738592022909508,19.936184,4.9446,1577.0554,0.995745,2.531035,2.7551,E
20,3058,0.3740911617345331,0.480825,2602.0589,455.9411,0.164623,1.852883,39.0021,D
20,3058,0.3740911617345331,1.114137,2016.9428,1041.0572,0.34084,1.852883,27.1067,D
20,3058,0.3740911617345331,1.154822,1993.2415,1064.7585,0.350796,1.852883,35.4411,D
20,3058,0.3740911617345331,1.181003,1953.9456,1104.0544,0.357124,1.852883,26.1846,D
20,3058,0.3740911617345331,1.939575,1518.7172,1539.2828,0.515955,1.852883,44.9372,D
20,3058,0.3740911617345331,2.584476,1170.5853,1887.4147,0.619713,1.852883,21.5974,D
20,3058,0.3740911617345331,4.262842,610.2811,2447.7189,0.797029,1.852883,33.6793,D
20,3058,0.3740911617345331,4.734306,472.724,2585.276,0.829848,1.852883,30.046,D
20,3058,0.3740911617345331,6.943843,229.3438,2828.6562,0.92555,1.852883,7.7505,D
20,3058,0.3740911617345331,10.682794,62.239,2995.761,0.981617,1.852883,10.4647,D
20,3058,0.3740911617345331,11.403633,39.5354,3018.4646,0.985962,1.852883,3.4656,D
20,3058,0.3740911617345331,12.20392,30.5889,3027.4111,0.989594,1.852883,4.1724,D
20,3058,0.3740911617345331,12.504323,29.964,3028.036,0.9907,1.852883,2.8391,D
20,3058,0.3740911617345331,13.594096,,,0.993814,1.852883,3.6354,D
20,3058,0.3740911617345331,13.766768,14.9638,3043.0362,0.994201,1.852883,4.2696,D
20,3058,0.3740911617345331,14.97397,12.9317,3045.0683,0.996308,1.852883,4.3567,D
20,3058,0.3740911617345331,15.764019,11.0848,3046.9152,0.997253,1.852883,2.4288,D
20,3058,0.3740911617345331,15.883647,15.5014,3042.4986,0.997373,1.852883,3.4167,D
20,3058,0.3740911617345331,16.900245,8.6477,3049.3523,0.998204,1.852883,1.6112,D
20,3058,0.3740911617345331,17.343547,5.0405,3052.9595,0.998479,1.852883,2.6976,D
20,3058,0.3740911617345331,17.652309,3.4196,3054.5804,0.998644,1.852883,1.4985,D
20,3058,0.3740911617345331,18.752796,3.7308,3054.2692,0.999102,1.852883,1.0665,D
20,3058,0.3740911617345331,18.847429,2.0442,3055.9558,0.999133,1.852883,1.1159,D
20,3058,0.3740911617345331,19.116863,1.5919,3056.4081,0.999216,1.852883,1.0559,D
21,2547,0.09796042855790346,0.135931,2475.0409,71.9591,0.013228,7.075788,25.2022,B
21,2547,0.09796042855790346,0.958277,2312.9831,234.0169,0.089602,7.075788,65.005,B
21,2547,0.09796042855790346,2.128235,2089.309,457.691,0.188185,7.075788,40.0557,B
21,2547,,2.390617,1999.5065,547.4935,0.208785,7.075788,44.7136,B
21,2547,0.09796042855790346,2.77938,1945.6419,601.3581,0.238351,7.075788,22.3643,B
21,2547,0.09796042855790346,4.606384,1602.5403,944.4597,0.363164,7.075788,39.9558,B
21,2547,0.09796042855790346,8.102161,,,0.547827,7.075788,50.4461,B
21,2547,0.09796042855790346,10.281638,911.2997,1635.7003,0.634757,7.075788,23.7375,B
21,2547,0.09796042855790346,10.449936,884.1267,1662.8733,0.64073,7.075788,27.0864,B
21,2547,0.09796042855790346,12.820497,726.3589,1820.6411,0.715181,7.075788,31.9756,B
21,2547,0.09796042855790346,14.223202,584.9038,1962.0962,0.751748,7.075788,33.0612,B
21,2547,0.09796042855790346,14.945951,542.2063,2004.7937,0.768717,7.075788,22.266,B
21,2547,0.09796042855790346,,591.2285,1955.7715,0.7761,7.075788,19.3352,B
21,2547,0.09796042855790346,15.587303,519.9225,2027.0775,0.7828,7.075788,33.8182,B
21,2547,0.09796042855790346,15.726633,509.0343,2037.9657,0.785745,7.075788,27.4986,B
21,2547,0.09796042855790346,16.435048,497.7835,2049.2165,0.800109,7.075788,13.9674,B
21,2547,0.09796042855790346,18.970407,387.4406,2159.5594,0.84407,7.075788,11.338,B
22,3247,0.11300834239720206,0.04153,3225.651,21.349,0.004682,6.133593,43.2455,E
22,3247,0.11300834239720206,0.251928,3111.2303,135.7697,0.028069,6.133593,57.204,E
22,3247,0.11300834239720206,1.051488,2941.0395,305.9605,0.112039,6.133593,65.6276,E
22,3247,0.11300834239720206,2.088307,2543.5325,703.4675,0.210216,6.133593,34.1394,E
22,3247,0.11300834239720206,2.741056,2420.7226,826.2774,0.266379,6.133593,51.0945,E
22,3247,0.11300834239720206,3.520495,,,0.328234,6.133593,56.7196,E
22,3247,0.11300834239720206,3.657291,2196.6279,1050.3721,0.338539,6.133593,43.7778,E
22,3247,0.11300834239720206,4.516793,1924.7018,1322.2982,0.399766,6.133593,23.2691,E
22,3247,0.11300834239720206,4.648081,1882.6927,1364.3073,0.408605,6.133593,41.5976,E
22,3247,0.11300834239720206,7.935787,,,0.592131,6.133593,28.9839,E
22,3247,0.11300834239720206,8.62421,1215.3125,2031.6875,0.62266,6.133593,50.0423,E
22,3247,0.11300834239720206,8.883679,1182.1805,2064.8195,0.633563,6.133593,21.5453,E
22,3247,0.11300834239720206,9.159264,1256.3275,1990.6725,0.6448,6.133593,39.139,E
22,3247,0.11300834239720206,10.629585,1012.415,2234.585,0.699177,6.133593,17.2744,E
22,3247,0.11300834239720206,11.379664,905.8657,2341.1343,0.723625,6.133593,28.3439,E
22,3247,0.11300834239720206,,909.9118,2337.0882,0.723822,6.133593,31.5623,E
22,3247,0.11300834239720206,12.71264,766.6564,2480.3436,0.762273,6.133593,22.1696,E
22,3247,0.11300834239720206,,729.0266,2517.9734,0.766983,6.133593,26.2708,E
